id,channel_id,duration(sec),domain
FHGBu4w6Dv8,UCAjBd-r8JWfnRjfhg23nqLQ,375,news debates
41odgFd9q1k,UCqkI3fyxuM8pLKXDWH69v-A,532,spiritual videos
uAXyGJRM7vs,UCBMgVLD4TaNFiZLNB60WMgg,189,political debates
1jCFGP1Bye4,UCAjBd-r8JWfnRjfhg23nqLQ,1790,news debates
Lthw6kngnGE,UCAjBd-r8JWfnRjfhg23nqLQ,395,news debates
TNnAAm30Quo,UCBMgVLD4TaNFiZLNB60WMgg,276,political debates
_ALMTlKkB0U,UCzUlxu0PZCoJwDcx5OesEbA,1114,astrology
rLVXqW_TDN0,UChbbStSxvlirIgoDvo5e4GA,692,astrology
_y0cdYf908E,UCAjBd-r8JWfnRjfhg23nqLQ,56,news debates
RxIH715aKNQ,UCv5KsGwkGEpNe55ElbXqRUw,510,vlogs
ELoPYyxO-dc,UCAjBd-r8JWfnRjfhg23nqLQ,545,news debates
6UiD99grLRQ,UCAjBd-r8JWfnRjfhg23nqLQ,1360,news debates
jmuCdxw6fIg,UCAjBd-r8JWfnRjfhg23nqLQ,495,news debates
Xjzu5RXLU0k,UCJrlWn_y50_xb1X1I5O3DYg,660,"education talk shows,educational videos,politics talk shows"
iJreJt4uIg0,UCBMgVLD4TaNFiZLNB60WMgg,87,political debates
RXRQK6YYt6Q,UCzUlxu0PZCoJwDcx5OesEbA,496,astrology
GuuftCnZOBU,UCFsAJ9YamoWKNWaukmJ6y3A,220,entertainment talk shows
Y38hDaY6qW8,UC7-fosVSgXvoFDuUDk6NWTQ,33,tv serials
2dMg4jHBqSk,UCBMgVLD4TaNFiZLNB60WMgg,282,political debates
ai94BTcLl3g,UCAjBd-r8JWfnRjfhg23nqLQ,600,news debates
CrXa8JAlZ2E,UCBMgVLD4TaNFiZLNB60WMgg,294,political debates
4x-5iROsDl4,UChbbStSxvlirIgoDvo5e4GA,595,astrology
pV2-TsDCfpQ,UCKUq0fgjo6fzBk0xSI4Um7w,31,tv serials
OfKgK6SzB-Y,UCtgkkpMSOSoXY90jXKZ9ufw,462,"political debates,stock market news"
fGrVC-Fd-kY,UCjBs9jMONNxIjCUEEsmHMmQ,1248,"astrology,stock market news"
4cwLfjoPl6c,UCBMgVLD4TaNFiZLNB60WMgg,185,political debates
CvlSZTPnCJI,UCAjBd-r8JWfnRjfhg23nqLQ,1032,news debates
pyFfXYS7uzE,UCKUq0fgjo6fzBk0xSI4Um7w,1214,tv serials
EmCADXPcuJo,UCBMgVLD4TaNFiZLNB60WMgg,182,political debates
ueSWmTOSP3w,UCAjBd-r8JWfnRjfhg23nqLQ,1397,news debates
UXNUJZ-fmxg,UCAjBd-r8JWfnRjfhg23nqLQ,65,news debates
294L0Knu7iU,UCqHuoULR9USEhscQXIGvOpQ,1687,astrology
p3y8twQtggs,UC7-fosVSgXvoFDuUDk6NWTQ,1175,tv serials
v19d6yNESEM,UCBYANl_4Poszhk3EvICaaYg,1011,astrology
vrWhuplkKlI,UCAjBd-r8JWfnRjfhg23nqLQ,355,news debates
e3DSMIVPnEw,UCKJx-AjPsu3nJuOhfDOvx-A,570,"film interview,education interview"
fJqQ6BZTyAs,UCBMgVLD4TaNFiZLNB60WMgg,244,political debates
VipHuBw_TMc,UCAjBd-r8JWfnRjfhg23nqLQ,1325,news debates
bTAWGZvEBHo,UCAjBd-r8JWfnRjfhg23nqLQ,1150,news debates
bjX0FuoJFVU,UCAjBd-r8JWfnRjfhg23nqLQ,295,news debates
gwz8ajjN6xs,UCAjBd-r8JWfnRjfhg23nqLQ,215,news debates
nFf_2Lk2-z4,UCBMgVLD4TaNFiZLNB60WMgg,243,political debates
A2cgHcdVjVo,UCBMgVLD4TaNFiZLNB60WMgg,125,political debates
JhqWefJMx5c,UCAjBd-r8JWfnRjfhg23nqLQ,188,news debates
wLck5WyktiY,UCjBs9jMONNxIjCUEEsmHMmQ,1375,"astrology,stock market news"
FvzRTLjeL-E,UCzUlxu0PZCoJwDcx5OesEbA,510,astrology
GLyBM-nkQDw,UCAjBd-r8JWfnRjfhg23nqLQ,3303,news debates
DvrRtYFZDj0,UCKUq0fgjo6fzBk0xSI4Um7w,1320,tv serials
1G1H8yAUVTM,UCBMgVLD4TaNFiZLNB60WMgg,282,political debates
80ryvvf6iqM,UCBMgVLD4TaNFiZLNB60WMgg,213,political debates
ZAtIKU-sC1Y,UCAjBd-r8JWfnRjfhg23nqLQ,950,news debates
J50QZMMxgvE,UCyoxe1r35ORK8I66MQRsUSQ,743,"tv serials,entertainment talk shows"
E9tPTpByxIY,UCBMgVLD4TaNFiZLNB60WMgg,1709,political debates
IBm5RNJduQU,UCtRTBEClK3Y5m8-AzypC85A,200,political interview
I2L7Dqmqgmw,UCAjBd-r8JWfnRjfhg23nqLQ,1141,news debates
ifA_JSMwyWw,UCKUq0fgjo6fzBk0xSI4Um7w,1247,tv serials
3qdTb8hJ0OA,UCqkI3fyxuM8pLKXDWH69v-A,548,spiritual videos
m6TvTRPP8Sg,UCAjBd-r8JWfnRjfhg23nqLQ,105,news debates
NCPkleHxcvk,UCDczO4sQpsM5nGJFt3edkVg,36,tv mega serial
uSMm_OW2zis,UCBMgVLD4TaNFiZLNB60WMgg,103,political debates
HAehcL9yvXg,UCAjBd-r8JWfnRjfhg23nqLQ,197,news debates
TopyR403PJI,UCFpI58d5dPOM1Zq3XX9jJpg,281,kids stories
dDIznE6Dp_w,UCY5Y5DJc-Heqyyk_pzLtiJA,727,vlogs
CgYc9cDoJ98,UCHSEezk_0-McCAUvDDe2b4Q,264,stock market discussion
1FKDwMZOctI,UC7HAjwNSEFYtZY0_Hd7k9TA,166,astrology
VAJxEA2wRyw,UCBMgVLD4TaNFiZLNB60WMgg,137,political debates
YChPsLx1EI8,UCAjBd-r8JWfnRjfhg23nqLQ,1521,news debates
VPLKTfJLHfA,UCBMgVLD4TaNFiZLNB60WMgg,225,political debates
0UX1K0N-th4,UCj338dUpxmzVoEoHNf-kb0Q,1413,vlogs
9Js5tfwIizg,UCBMgVLD4TaNFiZLNB60WMgg,118,political debates
sCTxis4S9Jg,UCtgkkpMSOSoXY90jXKZ9ufw,207,"political debates,stock market news"
s-eRjUaSv5Q,UCdR1pkCTa6NxErBetiMtdfQ,184,"health,fitness"
pv5ddtHSHTk,UCAjBd-r8JWfnRjfhg23nqLQ,100,news debates
YkZI1xyqpVU,UCBMgVLD4TaNFiZLNB60WMgg,158,political debates
o5x-fEgUDTI,UCBMgVLD4TaNFiZLNB60WMgg,318,political debates
fCETY1dY7Gs,UCKUq0fgjo6fzBk0xSI4Um7w,1249,tv serials
3_OuRdaWia4,UCBMgVLD4TaNFiZLNB60WMgg,227,political debates
W0juyKFBAiM,UC7-fosVSgXvoFDuUDk6NWTQ,29,tv serials
mCpnR6T3_Jg,UCjBs9jMONNxIjCUEEsmHMmQ,1380,"astrology,stock market news"
hRLwJhOBFjQ,UCBMgVLD4TaNFiZLNB60WMgg,134,political debates
AuZgLxu1lEk,UChbbStSxvlirIgoDvo5e4GA,1908,astrology
WILd9Hrf5Ys,UCBMgVLD4TaNFiZLNB60WMgg,130,political debates
zd2F4mBWn10,UCAjBd-r8JWfnRjfhg23nqLQ,255,news debates
QkX3xCgNJQ8,UCAjBd-r8JWfnRjfhg23nqLQ,1375,news debates
eI6dLdMXJ4w,UCAjBd-r8JWfnRjfhg23nqLQ,1540,news debates
9U8kCweOGWo,UCKUq0fgjo6fzBk0xSI4Um7w,34,tv serials
kHHThBVUJKQ,UCBMgVLD4TaNFiZLNB60WMgg,419,political debates
4WRBsIL0JZ4,UCBMgVLD4TaNFiZLNB60WMgg,142,political debates
xx54N68qpIM,UCAjBd-r8JWfnRjfhg23nqLQ,310,news debates
iCQSfLyi9FI,UCBMgVLD4TaNFiZLNB60WMgg,223,political debates
wo5nk09vpOU,UCBMgVLD4TaNFiZLNB60WMgg,235,political debates
GznfhqrPxPw,UCBMgVLD4TaNFiZLNB60WMgg,395,political debates
gWGzKKdkzdI,UCqHuoULR9USEhscQXIGvOpQ,1273,astrology
45k_QmPtT0U,UCjBs9jMONNxIjCUEEsmHMmQ,1202,"astrology,stock market news"
kvR9rsPTTKc,UCAjBd-r8JWfnRjfhg23nqLQ,970,news debates
_C7cbQVBuzk,UCBMgVLD4TaNFiZLNB60WMgg,194,political debates
WZEdoNg2B4A,UCAjBd-r8JWfnRjfhg23nqLQ,1479,news debates
xLNO2tLTXk4,UCBYANl_4Poszhk3EvICaaYg,783,astrology
K1YjPov8yFQ,UCkgkt7fyeNWZnXl0wNrPzSg,93,"tv mega serial,tv serials"
VFAHXPvel5k,UCBMgVLD4TaNFiZLNB60WMgg,209,political debates
haLKZFJb26g,UChbbStSxvlirIgoDvo5e4GA,1940,astrology
BOSpPd-0ggw,UCBMgVLD4TaNFiZLNB60WMgg,287,political debates
yjU2TCvad8c,UCjBs9jMONNxIjCUEEsmHMmQ,856,"astrology,stock market news"
nVhsfiYycT0,UCAjBd-r8JWfnRjfhg23nqLQ,200,news debates
aphJD4rGQHw,UCAjBd-r8JWfnRjfhg23nqLQ,234,news debates
q3xjwnK2P2g,UChbbStSxvlirIgoDvo5e4GA,1007,astrology
LBauxwbJRio,UCAjBd-r8JWfnRjfhg23nqLQ,1165,news debates
-IHgwZaNDY4,UCAjBd-r8JWfnRjfhg23nqLQ,225,news debates
jtBgFzwOkQ8,UCAjBd-r8JWfnRjfhg23nqLQ,1498,news debates
b8hoo5DKzBw,UCBMgVLD4TaNFiZLNB60WMgg,114,political debates
EW1t0tVD_EA,UCAjBd-r8JWfnRjfhg23nqLQ,282,news debates
sJthDegJ8iI,UCBMgVLD4TaNFiZLNB60WMgg,227,political debates
mCHYpFDSdMI,UCBMgVLD4TaNFiZLNB60WMgg,482,political debates
S_zVIsqydZ0,UCfB_IgTZd3hhpnQ1xBvw5Kg,562,vlogs
DksEBC9s298,UCBMgVLD4TaNFiZLNB60WMgg,218,political debates
RWJq4DThTnU,UCHSEezk_0-McCAUvDDe2b4Q,281,stock market discussion
vyZvbvm34Pc,UCBMgVLD4TaNFiZLNB60WMgg,163,political debates
0OrNF0VOqUM,UCBMgVLD4TaNFiZLNB60WMgg,65,political debates
HEIJxS4oC1U,UCY5Y5DJc-Heqyyk_pzLtiJA,714,vlogs
OmyfoBkTkxc,UCAjBd-r8JWfnRjfhg23nqLQ,130,news debates
3Vt3lzxvyYc,UChbbStSxvlirIgoDvo5e4GA,556,astrology
2hgRKDJzdzE,UCmOhK8vBReGgIYZT_lpISuA,906,vlogs
b5QTOYzhd5w,UCBMgVLD4TaNFiZLNB60WMgg,127,political debates
gXJOw3-8i5M,UCAjBd-r8JWfnRjfhg23nqLQ,1859,news debates
AkMpeLyfciY,UCBMgVLD4TaNFiZLNB60WMgg,380,political debates
KT1SoFMq__4,UCBMgVLD4TaNFiZLNB60WMgg,263,political debates
3Bu4x_C0xa8,UCAjBd-r8JWfnRjfhg23nqLQ,530,news debates
7-idC_cb4VE,UCBMgVLD4TaNFiZLNB60WMgg,2370,political debates
3IJK0jqFoV8,UCBMgVLD4TaNFiZLNB60WMgg,104,political debates
6tlJRKkpV_k,UCAjBd-r8JWfnRjfhg23nqLQ,1435,news debates
6Nc3kDqRCk8,UCBMgVLD4TaNFiZLNB60WMgg,161,political debates
7jYhGAenMR8,UCKUq0fgjo6fzBk0xSI4Um7w,1230,tv serials
7ypbsHd4YhE,UCAjBd-r8JWfnRjfhg23nqLQ,175,news debates
YX-vCyTsb8o,UCBMgVLD4TaNFiZLNB60WMgg,151,political debates
LKYv6HAl7kI,UCBMgVLD4TaNFiZLNB60WMgg,242,political debates
QqZRIxkYZac,UCAjBd-r8JWfnRjfhg23nqLQ,350,news debates
GAEFC1ebpPY,UCAjBd-r8JWfnRjfhg23nqLQ,80,news debates
O7SdmImHAx4,UCAjBd-r8JWfnRjfhg23nqLQ,325,news debates
aGNGsR3_Hi4,UC9cscPu9CDopGp0g9vKkKeA,730,"film interview,podcast,education interview"
b7neUv1-zEI,UCBMgVLD4TaNFiZLNB60WMgg,276,political debates
V5RiYus9Duw,UCAjBd-r8JWfnRjfhg23nqLQ,230,news debates
d8qq3CO65xQ,UCBMgVLD4TaNFiZLNB60WMgg,232,political debates
dTU8y1giZiQ,UCAjBd-r8JWfnRjfhg23nqLQ,125,news debates
Y8xuf5IAjQ0,UCHSEezk_0-McCAUvDDe2b4Q,437,stock market discussion
Y-bghdH7dyA,UChbbStSxvlirIgoDvo5e4GA,885,astrology
_axlu7dnLZs,UCBMgVLD4TaNFiZLNB60WMgg,186,political debates
Y4iAqXLExsU,UCBMgVLD4TaNFiZLNB60WMgg,316,political debates
XBJd7bADMgg,UCAjBd-r8JWfnRjfhg23nqLQ,290,news debates
j-poVSyHa-A,UCAjBd-r8JWfnRjfhg23nqLQ,502,news debates
ho9bDauq3cc,UCBMgVLD4TaNFiZLNB60WMgg,199,political debates
eI-x3Nc9VvQ,UCAjBd-r8JWfnRjfhg23nqLQ,163,news debates
ey6MlFSxKN8,UCAjBd-r8JWfnRjfhg23nqLQ,760,news debates
daYDvykqtps,UCAjBd-r8JWfnRjfhg23nqLQ,147,news debates
dgLAtzJNN4g,UCAjBd-r8JWfnRjfhg23nqLQ,245,news debates
gknkY9Vy-Co,UCBMgVLD4TaNFiZLNB60WMgg,198,political debates
hYUFa_LaCXY,UCAjBd-r8JWfnRjfhg23nqLQ,800,news debates
fzEbf0jp7I8,UCAjBd-r8JWfnRjfhg23nqLQ,251,news debates
g-JYSW8sILU,UCj338dUpxmzVoEoHNf-kb0Q,267,vlogs
g1Zsd8sv_p4,UCqHuoULR9USEhscQXIGvOpQ,836,astrology
g2u0JxU6V9A,UCAjBd-r8JWfnRjfhg23nqLQ,342,news debates
nE2HGP8ASmA,UCBMgVLD4TaNFiZLNB60WMgg,271,political debates
j5ziQfBB4Fw,UCBbWBtYDzMaZEwclCe09RNw,572,news talk shows
rttWvInnTPE,UCAjBd-r8JWfnRjfhg23nqLQ,175,news debates
sOVCZ3IR1rY,UCAjBd-r8JWfnRjfhg23nqLQ,185,news debates
l57JzS-7h4E,UCAjBd-r8JWfnRjfhg23nqLQ,141,news debates
jsM6zqG3OR0,UCAjBd-r8JWfnRjfhg23nqLQ,232,news debates
o8lkd4IBUps,UCAjBd-r8JWfnRjfhg23nqLQ,515,news debates
tzZGlJkNEU0,UCAjBd-r8JWfnRjfhg23nqLQ,530,news debates
sgK0Af1XzGo,UCAjBd-r8JWfnRjfhg23nqLQ,1405,news debates
uaHz3tCL4gY,UCBMgVLD4TaNFiZLNB60WMgg,953,political debates
kPvtqydcitU,UCAjBd-r8JWfnRjfhg23nqLQ,1504,news debates
kSiZo9u4q7s,UCAjBd-r8JWfnRjfhg23nqLQ,1256,news debates
rm2WQBpsKuE,UCBMgVLD4TaNFiZLNB60WMgg,181,political debates
mnk4Fefe5gI,UCAjBd-r8JWfnRjfhg23nqLQ,1047,news debates
ozF1dnc-cEw,UCAjBd-r8JWfnRjfhg23nqLQ,1181,news debates
smiMFO5mQfs,UCBMgVLD4TaNFiZLNB60WMgg,280,political debates
yC4RN0IXGaQ,UCBMgVLD4TaNFiZLNB60WMgg,167,political debates
yP3vu8nqWf8,UCAjBd-r8JWfnRjfhg23nqLQ,1665,news debates
zecyozbCOx8,UCSV0zxrfF6AgRv1-KqHPYkA,455,health
v6vZXn5RH_E,UCj338dUpxmzVoEoHNf-kb0Q,701,vlogs
yUNqY31w7Z8,UCAjBd-r8JWfnRjfhg23nqLQ,1385,news debates
SwTuLz30Esg,UCAjBd-r8JWfnRjfhg23nqLQ,275,news debates
yGhiUWarL3E,UChbbStSxvlirIgoDvo5e4GA,640,astrology
b8_r3kg3qvk,UCB5cBj8VdppMkjQryKFVBLQ,288,cooking
6udS2Wl9Xps,UCzUlxu0PZCoJwDcx5OesEbA,631,astrology
mqLTNoR6lCU,UCBMgVLD4TaNFiZLNB60WMgg,243,political debates
tREwWjUNfks,UCAjBd-r8JWfnRjfhg23nqLQ,630,news debates
qEM8AibEM34,UCAjBd-r8JWfnRjfhg23nqLQ,1085,news debates
0zVYnTdL9hw,UCBMgVLD4TaNFiZLNB60WMgg,189,political debates
78AxNQfFZck,UCBMgVLD4TaNFiZLNB60WMgg,230,political debates
H8VnhceH910,UCBMgVLD4TaNFiZLNB60WMgg,1576,political debates
R8ejfKQpVt0,UCBMgVLD4TaNFiZLNB60WMgg,117,political debates
J7_GMFqfli8,UCAjBd-r8JWfnRjfhg23nqLQ,248,news debates
ITYzJJDJtNE,UCdlz8SZEyYPOnTaPPYcCyAA,353,cooking
dgnnCfUbiUo,UCtRTBEClK3Y5m8-AzypC85A,349,political interview
YPbM9gUOCmQ,UCnUCZnzYCHHg0GPKVGND4KA,1060,audiobook
WbyBkziMwE0,UChbbStSxvlirIgoDvo5e4GA,791,astrology
924SHcyLlPY,UCKUq0fgjo6fzBk0xSI4Um7w,30,tv serials
z_aYqYFFJhM,UCBMgVLD4TaNFiZLNB60WMgg,177,political debates
V2C5kqSr9kU,UCAjBd-r8JWfnRjfhg23nqLQ,46,news debates
CSZ_LzGNEY4,UCkgkt7fyeNWZnXl0wNrPzSg,75,"tv mega serial,tv serials"
9t3GZ2xLqs4,UCUBWLfwoGXd0dH5EHyUY12Q,632,documentary
4FXk_JM99y0,UCKUq0fgjo6fzBk0xSI4Um7w,1153,tv serials
Pk7KoJoGq7k,UCAjBd-r8JWfnRjfhg23nqLQ,120,news debates
FvWtFPCe0k8,UC7-fosVSgXvoFDuUDk6NWTQ,33,tv serials
HqqTrOxB-3Y,UCAjBd-r8JWfnRjfhg23nqLQ,245,news debates
99YZeJ0oVo8,UCBMgVLD4TaNFiZLNB60WMgg,284,political debates
qBhfOQ71IJI,UCBMgVLD4TaNFiZLNB60WMgg,216,political debates
LafOGkyy13I,UCBMgVLD4TaNFiZLNB60WMgg,267,political debates
iXpPlloWW8I,UCAjBd-r8JWfnRjfhg23nqLQ,306,news debates
Aspms8Q2sRY,UCqHuoULR9USEhscQXIGvOpQ,1257,astrology
b9KePZp8fs8,UCBMgVLD4TaNFiZLNB60WMgg,256,political debates
9lQuJ7m8GXs,UCBMgVLD4TaNFiZLNB60WMgg,122,political debates
bhH4yivs7ok,UCSV0zxrfF6AgRv1-KqHPYkA,211,health
DiBCKeR0Cn0,UCBMgVLD4TaNFiZLNB60WMgg,211,political debates
uQxc-bO4s5A,UC7-fosVSgXvoFDuUDk6NWTQ,1154,tv serials
Ur7q3gEooSY,UCAjBd-r8JWfnRjfhg23nqLQ,95,news debates
f0sb4_pjwrY,UCJrlWn_y50_xb1X1I5O3DYg,480,"education talk shows,educational videos,politics talk shows"
2VW7fu2DhzM,UCBMgVLD4TaNFiZLNB60WMgg,309,political debates
CDUgpeg_J54,UCPcXMt-eKraiaUQBspbgUng,1545,tv mega serial
Opr7X0qGJUo,UCKJx-AjPsu3nJuOhfDOvx-A,450,"film interview,education interview"
iZ_FDs7zVY8,UCBMgVLD4TaNFiZLNB60WMgg,195,political debates
GBuDGaJ4pZ8,UCAjBd-r8JWfnRjfhg23nqLQ,300,news debates
87KL6shjHes,UCBMgVLD4TaNFiZLNB60WMgg,2759,political debates
76FYcKFUqXI,UCAjBd-r8JWfnRjfhg23nqLQ,474,news debates
kSWeoL8jp_E,UCAjBd-r8JWfnRjfhg23nqLQ,51,news debates
QOlfl09Bw3Y,UCAjBd-r8JWfnRjfhg23nqLQ,265,news debates
HaWAHMjcFv4,UCAjBd-r8JWfnRjfhg23nqLQ,1296,news debates
Ck3nvtc92EY,UCzUlxu0PZCoJwDcx5OesEbA,663,astrology
-upDYsYkNkY,UCBMgVLD4TaNFiZLNB60WMgg,120,political debates
7yDicwLgh9Y,UCKUq0fgjo6fzBk0xSI4Um7w,26,tv serials
sOA6pzUFv9Y,UCAjBd-r8JWfnRjfhg23nqLQ,3248,news debates
JDMcWt2dSic,UCIAZV59E2tmpbvK0X0MopFQ,39,movie review
WUiYcFfoYug,UCAjBd-r8JWfnRjfhg23nqLQ,1449,news debates
Tk9nOYc7Vfk,UC7-fosVSgXvoFDuUDk6NWTQ,35,tv serials
xffxOjj059U,UCUBWLfwoGXd0dH5EHyUY12Q,490,documentary
3-_jnxo32n4,UCAjBd-r8JWfnRjfhg23nqLQ,48,news debates
U0TP2UdTmuo,UCY5Y5DJc-Heqyyk_pzLtiJA,602,vlogs
Fl14JE_G4ys,UCBMgVLD4TaNFiZLNB60WMgg,134,political debates
tvCOU4DK5uY,UCPSTg5kwxRRhKix8Fo_Td6Q,127,"health,fashion"
DYuaIS0uieI,UCkgkt7fyeNWZnXl0wNrPzSg,155,"tv mega serial,tv serials"
2wJkRzoSSJw,UCBMgVLD4TaNFiZLNB60WMgg,128,political debates
ojP2K_RMkoY,UC4eXK4GIwxOYazU0E7gYjPw,18,documentary
YeQF970lnoE,UCBMgVLD4TaNFiZLNB60WMgg,162,political debates
J6psW_4YA1Y,UChbbStSxvlirIgoDvo5e4GA,401,astrology
2Jkc01HXTq4,UCRCnc_-j7G8PMdiui0VkPwg,394,"politics talk shows,entertainment talk shows"
a7DJgNrCQIg,UCAjBd-r8JWfnRjfhg23nqLQ,111,news debates
X5ApKWwW734,UCjBs9jMONNxIjCUEEsmHMmQ,663,"astrology,stock market news"
v-i6EyV2d7I,UCBMgVLD4TaNFiZLNB60WMgg,206,political debates
4ap3MDFKN04,UChbbStSxvlirIgoDvo5e4GA,652,astrology
j8vhRJtaiz4,UCKUq0fgjo6fzBk0xSI4Um7w,29,tv serials
kCHgw7rQvbo,UCAjBd-r8JWfnRjfhg23nqLQ,1405,news debates
tECYCgTfhAo,UCAjBd-r8JWfnRjfhg23nqLQ,271,news debates
7MXxsNREGto,UCzUlxu0PZCoJwDcx5OesEbA,921,astrology
jgcBtIt6Ik8,UCAjBd-r8JWfnRjfhg23nqLQ,184,news debates
C4BUqHtYYXM,UC7rGWDQA9Wxf4NVS-VdwuHQ,328,shloka chanting
SbQI6EiJClY,UCNp2LwM79QJYEwt25o8-B1w,700,"health,yoga"
43gZs4CzqXo,UCBMgVLD4TaNFiZLNB60WMgg,191,political debates
QevqpNTpdZM,UCBMgVLD4TaNFiZLNB60WMgg,159,political debates
gh6IRXMTVWc,UCAjBd-r8JWfnRjfhg23nqLQ,230,news debates
sf4KvbRmmOE,UChbbStSxvlirIgoDvo5e4GA,593,astrology
JTF71PeyjT8,UCKUq0fgjo6fzBk0xSI4Um7w,1233,tv serials
SkP5tLI7bLQ,UCv5KsGwkGEpNe55ElbXqRUw,744,vlogs
--m8JgFaOZM,UCj338dUpxmzVoEoHNf-kb0Q,715,vlogs
KcLa2Quh6UM,UCtRTBEClK3Y5m8-AzypC85A,295,political interview
6FTCv2ReeO4,UC7rGWDQA9Wxf4NVS-VdwuHQ,255,shloka chanting
YcIYefsDv4k,UCBMgVLD4TaNFiZLNB60WMgg,193,political debates
z_oGiUleAls,UCmspt6u0EdDVJFha-kSvctQ,611,vlogs
G3-7R8P5L3M,UCY5Y5DJc-Heqyyk_pzLtiJA,883,vlogs
Gp6IhZ-MZAE,UCKUq0fgjo6fzBk0xSI4Um7w,1229,tv serials
8q7lqDURki0,UCSf6RNnLmWqIddnKQd1Rsng,576,kids stories
rgyT_RQUhoU,UCAXIXbbm1sw2oL37c1Qhg9g,41,vlogs
sW4_Z6ubbXE,UC7HAjwNSEFYtZY0_Hd7k9TA,435,astrology
gQehkXtO-Qk,UCKUq0fgjo6fzBk0xSI4Um7w,1222,tv serials
19XpNVHtIqo,UChbbStSxvlirIgoDvo5e4GA,662,astrology
0xrG2nHY5O0,UCBMgVLD4TaNFiZLNB60WMgg,210,political debates
35BYe1ujZU4,UCBMgVLD4TaNFiZLNB60WMgg,306,political debates
u4hVdRdoAyg,UChbbStSxvlirIgoDvo5e4GA,139,astrology
Vszk6zjzwK4,UCAjBd-r8JWfnRjfhg23nqLQ,2530,news debates
WDO17V24yCM,UCmEILbxk0k2291VUBrpxayA,442,cooking
sQBnTf21mPk,UCBMgVLD4TaNFiZLNB60WMgg,249,political debates
yELyHaRA4NI,UCBMgVLD4TaNFiZLNB60WMgg,132,political debates
87juFEur0qE,UC7-fosVSgXvoFDuUDk6NWTQ,106,tv serials
bo0REeSVxl4,UCBMgVLD4TaNFiZLNB60WMgg,140,political debates
LP2UdxP6G3U,UCBMgVLD4TaNFiZLNB60WMgg,207,political debates
qhrXUEmCFEM,UCAjBd-r8JWfnRjfhg23nqLQ,1431,news debates
kknMcjB26WQ,UCAjBd-r8JWfnRjfhg23nqLQ,1296,news debates
oOxwMGD2j-Y,UCAjBd-r8JWfnRjfhg23nqLQ,3354,news debates
ki7v7lZ_2YY,UCAjBd-r8JWfnRjfhg23nqLQ,452,news debates
h7UH2FY7UfA,UCAjBd-r8JWfnRjfhg23nqLQ,1330,news debates
Sdy-1MrBMMM,UCAjBd-r8JWfnRjfhg23nqLQ,1425,news debates
HjrSVrtex7g,UCzUlxu0PZCoJwDcx5OesEbA,2253,astrology
oeegG4NGTsw,UCAjBd-r8JWfnRjfhg23nqLQ,1307,news debates
FGtMSIv3u94,UCWof6W7xWMH8E4jFn4Xbe4A,867,kids stories
D5WlBCIMvmo,UCqkI3fyxuM8pLKXDWH69v-A,690,spiritual videos
QA9Hkz3L_VM,UCjBs9jMONNxIjCUEEsmHMmQ,760,"astrology,stock market news"
TGsYRZFBaT4,UCAjBd-r8JWfnRjfhg23nqLQ,224,news debates
g3TIiKgmNaw,UCAjBd-r8JWfnRjfhg23nqLQ,1007,news debates
-RMH309-rBs,UCBMgVLD4TaNFiZLNB60WMgg,183,political debates
D32_D1O8Ex8,UCC8WYjuAF5mqPEOI6rNEmEw,35,fitness
Tba0_9YnB2I,UCtRTBEClK3Y5m8-AzypC85A,181,political interview
HIiaGrHeq20,UCC8WYjuAF5mqPEOI6rNEmEw,710,fitness
URc4bB5oqAk,UCAjBd-r8JWfnRjfhg23nqLQ,50,news debates
nf77237hjt8,UCAjBd-r8JWfnRjfhg23nqLQ,40,news debates
cgoAjttR464,UCAjBd-r8JWfnRjfhg23nqLQ,1069,news debates
X80bCSdWAG0,UCAjBd-r8JWfnRjfhg23nqLQ,69,news debates
q_Ap3RP7EUc,UCJrlWn_y50_xb1X1I5O3DYg,193,"education talk shows,educational videos,politics talk shows"
cr1EeU1FbVQ,UC7HAjwNSEFYtZY0_Hd7k9TA,216,astrology
SFkMzC7t3a8,UCAjBd-r8JWfnRjfhg23nqLQ,275,news debates
586EzhWseZ0,UCAjBd-r8JWfnRjfhg23nqLQ,1098,news debates
UsOFAGJtGvw,UC7HAjwNSEFYtZY0_Hd7k9TA,213,astrology
w2ha4Hpv7Ig,UCBMgVLD4TaNFiZLNB60WMgg,53,political debates
ZMcWo21CIsY,UCAjBd-r8JWfnRjfhg23nqLQ,510,news debates
itRONYh48IM,UCqHuoULR9USEhscQXIGvOpQ,1384,astrology
kMipWrgBaxw,UCAjBd-r8JWfnRjfhg23nqLQ,380,news debates
mHFPnR8LjJg,UCKUq0fgjo6fzBk0xSI4Um7w,1253,tv serials
0jF-zhEEqv8,UCAjBd-r8JWfnRjfhg23nqLQ,1368,news debates
oUXbx-XHu_Y,UCBMgVLD4TaNFiZLNB60WMgg,193,political debates
ZqjoA1XoFA8,UCAjBd-r8JWfnRjfhg23nqLQ,115,news debates
ybtoZhQNGxU,UCBMgVLD4TaNFiZLNB60WMgg,142,political debates
bi9noGS1Q2s,UCAjBd-r8JWfnRjfhg23nqLQ,50,news debates
8CLsb5Go-hc,UC5mCFigJqsaj-rKDoHPInMg,83,tv mega serial
PQDWam8Jg10,UCBbWBtYDzMaZEwclCe09RNw,642,news talk shows
