id,channel_id,duration(sec),domain
qdWKZJp5YuM,UCMv-8h-9DvnG7j3MWCv3mRQ,68,education interview
ORXGoapIa1w,UCZ8S3qwowiFztAQBRTawWfA,213,politics talk shows
4X6SGt5flvk,UCMv-8h-9DvnG7j3MWCv3mRQ,78,education interview
ruDQBFNB0kQ,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
nIySV8G6k7A,UCZ8S3qwowiFztAQBRTawWfA,1486,politics talk shows
V7euJsdvqkw,UCuGQx6ZSrXQIJl7wE5sxbFQ,235,kids stories
6LyS7dMIpio,UCjI18QoNlzeqPUrS_87Gz3w,3490,movie review
xPFjNsMdHQY,UCvcgnCkXhWaXrDxTbf15sOQ,1008,political speech
K358BeOzuz4,UCMv-8h-9DvnG7j3MWCv3mRQ,171,education interview
Rsg0EGpxH3c,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
cQP2x74bK9I,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
IUXfUnBjHc4,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
j2rS-XBMMGE,UCZ8S3qwowiFztAQBRTawWfA,348,politics talk shows
5HC5Ov2qw9Q,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
7OrH1N6P6fk,UCMv-8h-9DvnG7j3MWCv3mRQ,107,education interview
d6nJABiQFe0,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
xEmhoeAUV10,UCZ8S3qwowiFztAQBRTawWfA,115,politics talk shows
FItq13bXILs,UCRYVVLSwQZNUWaHUshzkRoA,352,stock market news
UL8y9ziqyNg,UC2SI2EtFYc3GtKBRuLQZnlw,58,"documentary,standup comedy"
NV5wsjxYKbQ,UCZ8S3qwowiFztAQBRTawWfA,326,politics talk shows
jSTt-mMeW_g,UCZ8S3qwowiFztAQBRTawWfA,254,politics talk shows
5hVs_tvfn4I,UCRYVVLSwQZNUWaHUshzkRoA,316,stock market news
wiN-oXmKPdU,UCMv-8h-9DvnG7j3MWCv3mRQ,2800,education interview
afYqNv1ZQ_8,UCRYVVLSwQZNUWaHUshzkRoA,290,stock market news
48pKwaJ-lBk,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
VDhR1jYyXBk,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
GrxCs7FnSjM,UCjI18QoNlzeqPUrS_87Gz3w,298,movie review
cOEXw6u_pw8,UC2SI2EtFYc3GtKBRuLQZnlw,685,"documentary,standup comedy"
KdWFtYR0CIY,UCZ8S3qwowiFztAQBRTawWfA,501,politics talk shows
P1pT7y9f0W8,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
Z0TV996t-_U,UCRYVVLSwQZNUWaHUshzkRoA,342,stock market news
KD8G9yWerQc,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
qL4pe5lqtSw,UCZ8S3qwowiFztAQBRTawWfA,130,politics talk shows
8GvQs2oAzfw,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
21WMhSWkM3g,UCZ8S3qwowiFztAQBRTawWfA,1516,politics talk shows
GocE3sdjSw8,UCv9NyXI7_kN8hScBVCQWCbg,211,kids stories
A5lbrffCNVo,UCZ8S3qwowiFztAQBRTawWfA,1462,politics talk shows
AtkIOUw_IQ0,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
HAzN0q2NGCg,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
EyGDWKOS67s,UCpXWp9RHSF9PCGt-7MVfCRQ,285,podcast
9tgrsFraMGY,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
AGQ902pzRUE,UCjI18QoNlzeqPUrS_87Gz3w,249,movie review
KzexmS20Xjs,UCMv-8h-9DvnG7j3MWCv3mRQ,185,education interview
bI5z34ZuPfM,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
3IYVpHj8K3Q,UCZ8S3qwowiFztAQBRTawWfA,694,politics talk shows
k8b9G3pkl5E,UCZ8S3qwowiFztAQBRTawWfA,116,politics talk shows
2J-cd1_4uNk,UCjI18QoNlzeqPUrS_87Gz3w,265,movie review
HDsSMwJrw5k,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
aMx4htyumTk,UCjI18QoNlzeqPUrS_87Gz3w,310,movie review
oSUTeo-kUX8,UCZ8S3qwowiFztAQBRTawWfA,1601,politics talk shows
Wm_RJqz5Kf4,UCS10Ls9QPc86wTfDBy-XyzQ,29,vlogs
TBMf1ObaxaM,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
V2nOndvWdK0,UC6dg6gpjnzcZSx2oZrmCgSw,7,fashion
1h02iJQOPd4,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
rs-0EstXlbU,UCZ8S3qwowiFztAQBRTawWfA,40,politics talk shows
03RhAFunWKk,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
-TjyErU7H3c,UCpXWp9RHSF9PCGt-7MVfCRQ,74,podcast
gpUSXW9A7vw,UCRYVVLSwQZNUWaHUshzkRoA,320,stock market news
LPrKnCExp2U,UCuGQx6ZSrXQIJl7wE5sxbFQ,164,kids stories
dApS_zQW0_A,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
jhBwWsz51bo,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
jfGIQnMw5j8,UCRYVVLSwQZNUWaHUshzkRoA,355,stock market news
7fNEHkAmbzI,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
vaALKoNbPf8,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
9YZ59CKbPoo,UCZ8S3qwowiFztAQBRTawWfA,274,politics talk shows
jfvW4AFWl1s,UCMv-8h-9DvnG7j3MWCv3mRQ,136,education interview
xlfVoSkJzlU,UC6dg6gpjnzcZSx2oZrmCgSw,20,fashion
w3eRMDS8zTw,UCcQfXDr78ZToc0891PbnYOA,266,kids stories
5-eXP4pSKgY,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
YwkNfgKmjR8,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
lQH9IQkRMqA,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
_hDjvdprIpM,UCjI18QoNlzeqPUrS_87Gz3w,305,movie review
uXgQwDW4A9s,UCHscbOazUfmduCVKrmupo7w,32,fashion
H-tjQWcQ9bo,UCZ8S3qwowiFztAQBRTawWfA,421,politics talk shows
COcUzsL3r1U,UCZ8S3qwowiFztAQBRTawWfA,180,politics talk shows
MxJriDP2UGg,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
Uy6t67yoLuo,UCZ8S3qwowiFztAQBRTawWfA,1521,politics talk shows
Axfao-ta4Oo,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
G3rDSR5xlKk,UCZ8S3qwowiFztAQBRTawWfA,102,politics talk shows
bxaW7ErIx0Q,UCpXWp9RHSF9PCGt-7MVfCRQ,140,podcast
QPd5Q-EHTrA,UCMv-8h-9DvnG7j3MWCv3mRQ,403,education interview
pn_h1ZYiXqQ,UCvcgnCkXhWaXrDxTbf15sOQ,294,political speech
ZMmNSX6Fx9I,UCZ8S3qwowiFztAQBRTawWfA,85,politics talk shows
kABtSSXKhLs,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
tmH9dtMqkzM,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
ib5f0eb81rQ,UCMv-8h-9DvnG7j3MWCv3mRQ,283,education interview
uop-ZHJJptY,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
pNSofMx7G2o,UCZ8S3qwowiFztAQBRTawWfA,464,politics talk shows
28et93DuUcY,UCRYVVLSwQZNUWaHUshzkRoA,306,stock market news
dkioxci2eyU,UCRYVVLSwQZNUWaHUshzkRoA,329,stock market news
TIpo6fvDJI4,UC2SI2EtFYc3GtKBRuLQZnlw,191,"documentary,standup comedy"
Fse74bvCmcE,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
1JGyPqE1ZWc,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
R_dLg9md_5w,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
4h8bR9S7jYk,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
dXB-r-88dRg,UCZ8S3qwowiFztAQBRTawWfA,536,politics talk shows
QsfWXNtiy5E,UCjI18QoNlzeqPUrS_87Gz3w,286,movie review
QoGp5XBCSN4,UCZasjl7QOAVhvScx_KLq9Sw,124,shloka chanting
tM4jOLxn2ag,UCZ8S3qwowiFztAQBRTawWfA,342,politics talk shows
zt7MWV4zaZg,UCZ8S3qwowiFztAQBRTawWfA,419,politics talk shows
ze9I-ElvxoA,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
E9kiJ5UOkAo,UCMv-8h-9DvnG7j3MWCv3mRQ,740,education interview
PvVPgF-ix9Q,UCZ8S3qwowiFztAQBRTawWfA,1515,politics talk shows
BserSG4HTWE,UCZ8S3qwowiFztAQBRTawWfA,214,politics talk shows
3RSrllPmqhc,UCqY_1ljns3m8HqVL81GdVqQ,7,yoga
71o-fDthAeo,UCMv-8h-9DvnG7j3MWCv3mRQ,1937,education interview
Bi2nyJclFZ0,UCjI18QoNlzeqPUrS_87Gz3w,260,movie review
7_uQWCoS0mE,UCMv-8h-9DvnG7j3MWCv3mRQ,1024,education interview
SnjWPznX8QU,UCXM3b61alvDTJ7BPQ17TfAw,883,educational videos
8gDH4yWC8Gk,UCv9NyXI7_kN8hScBVCQWCbg,260,kids stories
Gn4NotFek-U,UCRYVVLSwQZNUWaHUshzkRoA,1595,stock market news
uQfKdWGPxEg,UCuGQx6ZSrXQIJl7wE5sxbFQ,220,kids stories
GRtlKL0IAjc,UCqY_1ljns3m8HqVL81GdVqQ,7,yoga
C31od8TLm0c,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
R43LkGQE--I,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
lQHtdF-B9XU,UCZ8S3qwowiFztAQBRTawWfA,2867,politics talk shows
XcBDvzmE4Oo,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
nxVAGnPQ8fM,UCRYVVLSwQZNUWaHUshzkRoA,335,stock market news
ZDrKVxm7HxE,UCRYVVLSwQZNUWaHUshzkRoA,299,stock market news
fgpg0OUK8nE,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
Z68lfwTVlDk,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
_iPiOsIx_u0,UCjI18QoNlzeqPUrS_87Gz3w,323,movie review
-5ZHhfoOsVQ,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
2uRYBeS-e0c,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
9qErIIRQ7so,UCRYVVLSwQZNUWaHUshzkRoA,286,stock market news
Jpqts3NVWEI,UCZ8S3qwowiFztAQBRTawWfA,240,politics talk shows
HKIrOhKd9sI,UCZ8S3qwowiFztAQBRTawWfA,48,politics talk shows
ZTn4qzuS4po,UCHscbOazUfmduCVKrmupo7w,106,fashion
x5xwCMLNgDs,UCqY_1ljns3m8HqVL81GdVqQ,1,yoga
VXnOFo3Rcc8,UCMv-8h-9DvnG7j3MWCv3mRQ,105,education interview
li_oc-TNOmU,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
BVD2e7lY7Mk,UCRYVVLSwQZNUWaHUshzkRoA,44,stock market news
bAvaBvOCzak,UCZ8S3qwowiFztAQBRTawWfA,1471,politics talk shows
DTWA7iSjxVk,UCMv-8h-9DvnG7j3MWCv3mRQ,119,education interview
kmE-cMsyrQ8,UCjI18QoNlzeqPUrS_87Gz3w,306,movie review
wtzEQ20sdPo,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
3P3H2izUzow,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
btAOxtq0evI,UCMv-8h-9DvnG7j3MWCv3mRQ,811,education interview
2f7xVZ-RKOQ,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
cuV_NbpvURM,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
PSBWe3v1iek,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
XZ3uj09WBoc,UCXM3b61alvDTJ7BPQ17TfAw,670,educational videos
UIG0w_99TMw,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
NkILZX7WGv8,UCvcgnCkXhWaXrDxTbf15sOQ,1142,political speech
4vIxirYtL0Y,UCMv-8h-9DvnG7j3MWCv3mRQ,247,education interview
_BJVIPF-u9Y,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
mhWOt51EEPs,UCMv-8h-9DvnG7j3MWCv3mRQ,499,education interview
riwzDZI4Vbw,UC2SI2EtFYc3GtKBRuLQZnlw,266,"documentary,standup comedy"
z8oRhATIFqQ,UCqY_1ljns3m8HqVL81GdVqQ,7,yoga
bOTfP_DmBLo,UCjI18QoNlzeqPUrS_87Gz3w,371,movie review
bzfblYY-ZGM,UCZ8S3qwowiFztAQBRTawWfA,264,politics talk shows
8qVzI7PlSE8,UCjI18QoNlzeqPUrS_87Gz3w,307,movie review
hgOKzVYPVO8,UCvcgnCkXhWaXrDxTbf15sOQ,885,political speech
M-bygXJ0gwE,UCS10Ls9QPc86wTfDBy-XyzQ,1107,vlogs
oTpuf-FVe_E,UCMv-8h-9DvnG7j3MWCv3mRQ,83,education interview
k2Kps2WEk0Q,UCZ8S3qwowiFztAQBRTawWfA,167,politics talk shows
kLFnNXWFZJA,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
ji54PLG_cYM,UCMv-8h-9DvnG7j3MWCv3mRQ,192,education interview
Mh19XpLqezo,UCZ8S3qwowiFztAQBRTawWfA,28,politics talk shows
ZaXmLJTijuE,UCZ8S3qwowiFztAQBRTawWfA,612,politics talk shows
MDhkqxzlZas,UCZ8S3qwowiFztAQBRTawWfA,3016,politics talk shows
3Q0fJDFmPbI,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
FCsSxDaa-gc,UCMv-8h-9DvnG7j3MWCv3mRQ,370,education interview
ZMYEKCPt2qo,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
jZd934486cw,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
sJhdgATLKp0,UCMv-8h-9DvnG7j3MWCv3mRQ,304,education interview
yTZ3OCWBn3c,UCRYVVLSwQZNUWaHUshzkRoA,339,stock market news
qCeclw6x_sY,UCMv-8h-9DvnG7j3MWCv3mRQ,134,education interview
AVVw3hn56r0,UCXM3b61alvDTJ7BPQ17TfAw,156,educational videos
qWsD8Annq4w,UCRYVVLSwQZNUWaHUshzkRoA,1588,stock market news
YVCPdnjTqQ0,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
516d6U_Vt1Q,UCMv-8h-9DvnG7j3MWCv3mRQ,190,education interview
1fEPIOFubCM,UC2545WdimB4oVmWxp-kPd7Q,202,kids stories
Dr4BTe52xDU,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
VxQmVmM3s1Y,UCvcgnCkXhWaXrDxTbf15sOQ,153,political speech
4Jd4deqf82A,UCuGQx6ZSrXQIJl7wE5sxbFQ,1159,kids stories
dfjF5apmuD8,UC2SI2EtFYc3GtKBRuLQZnlw,166,"documentary,standup comedy"
MUf7PCqPYME,UCuGQx6ZSrXQIJl7wE5sxbFQ,221,kids stories
qdZ13Jj8sAI,UCS10Ls9QPc86wTfDBy-XyzQ,977,vlogs
e8VVbL3rIN4,UCvcgnCkXhWaXrDxTbf15sOQ,390,political speech
XlTdqTn1UEs,UCMv-8h-9DvnG7j3MWCv3mRQ,2220,education interview
TCjlOnmjonI,UCRYVVLSwQZNUWaHUshzkRoA,282,stock market news
tkp_CdLAXBg,UCjI18QoNlzeqPUrS_87Gz3w,408,movie review
6R_ZrSobT_A,UCMv-8h-9DvnG7j3MWCv3mRQ,410,education interview
rGgzkHMxc_0,UCMv-8h-9DvnG7j3MWCv3mRQ,134,education interview
ixdRz0_ERks,UCMv-8h-9DvnG7j3MWCv3mRQ,308,education interview
kHqCCyS-maU,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
anhALDHl8Gs,UC4IO6BKnu7jjiiRIUPqREhw,138,kids stories
xxKg6WzFmH4,UCMv-8h-9DvnG7j3MWCv3mRQ,3123,education interview
SOph8_vJ5ek,UCRYVVLSwQZNUWaHUshzkRoA,270,stock market news
ZVyFur_A2oM,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
CIHWs6EZFzM,UCRYVVLSwQZNUWaHUshzkRoA,312,stock market news
lU9_pQNQ-f0,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
I6TZusg9eYs,UCZ8S3qwowiFztAQBRTawWfA,1004,politics talk shows
W6aVrelln-c,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
JgxKzCDfvSY,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
1ITRhpStaoE,UCcQfXDr78ZToc0891PbnYOA,331,kids stories
JxxyCQGvQmo,UC4IO6BKnu7jjiiRIUPqREhw,170,kids stories
Ak0y6Q7DmQw,UCZ8S3qwowiFztAQBRTawWfA,284,politics talk shows
9cvUnG-v5lc,UCv9NyXI7_kN8hScBVCQWCbg,707,kids stories
S-bzGCLx-bo,UCuGQx6ZSrXQIJl7wE5sxbFQ,132,kids stories
I3gHVoLAC9U,UCRYVVLSwQZNUWaHUshzkRoA,286,stock market news
ZFQnWDvX87s,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
71221QAZtNM,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
IGA2Wshhcdg,UCZasjl7QOAVhvScx_KLq9Sw,125,shloka chanting
Xf_cWn2q2tw,UCZasjl7QOAVhvScx_KLq9Sw,22,shloka chanting
FpqoVMd4Xyo,UCcQfXDr78ZToc0891PbnYOA,670,kids stories
f4_XgUyw7Jw,UCvcgnCkXhWaXrDxTbf15sOQ,85,political speech
ahnDsFDBloA,UCRYVVLSwQZNUWaHUshzkRoA,305,stock market news
VNOmhbH2okY,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
JfwBjPx2dHI,UCZ8S3qwowiFztAQBRTawWfA,119,politics talk shows
5SikRcNjnFg,UCRYVVLSwQZNUWaHUshzkRoA,342,stock market news
gFtYCEJlv_w,UCZ8S3qwowiFztAQBRTawWfA,64,politics talk shows
6LSsnxTy8Qc,UCRYVVLSwQZNUWaHUshzkRoA,357,stock market news
6aXq8QECFgg,UCMv-8h-9DvnG7j3MWCv3mRQ,1148,education interview
5JXw-zBsjkA,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
E-B6tZgQ-Ao,UCuGQx6ZSrXQIJl7wE5sxbFQ,109,kids stories
MBhd22ip-Tk,UCZ8S3qwowiFztAQBRTawWfA,587,politics talk shows
XeJ9ivsvI_E,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
tREYe5m9_wE,UCZ8S3qwowiFztAQBRTawWfA,335,politics talk shows
aEKHWMSIRJs,UCZ8S3qwowiFztAQBRTawWfA,1145,politics talk shows
rWjCKUStSrw,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
iq71Ev_q5IA,UC1p3vBlLaKsEevsZeIjUJSA,57,spiritual videos
rLVESgMJgG0,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
XOxhJOvMYIU,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
vnVLgMWLDVA,UCjI18QoNlzeqPUrS_87Gz3w,948,movie review
9B5kbMHlDM0,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
UISOYN0uvOo,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
7jnYUqpJZNc,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
OL5ZMZScSRw,UC2SI2EtFYc3GtKBRuLQZnlw,326,"documentary,standup comedy"
hJqrbS5SKA8,UC2SI2EtFYc3GtKBRuLQZnlw,247,"documentary,standup comedy"
IWEctQco644,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
uabzZLnJh1c,UCMv-8h-9DvnG7j3MWCv3mRQ,328,education interview
xvzt1FHdDDw,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
YlvZ0CvQyPY,UCjI18QoNlzeqPUrS_87Gz3w,388,movie review
HqkDX1a92Jw,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
OxNLVPkrLZA,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
5Z4AoMKHasU,UCZ8S3qwowiFztAQBRTawWfA,177,politics talk shows
3Yw1hmzSoDI,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
q5s6ZB24VoY,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
TWDypyMqxLY,UCZ8S3qwowiFztAQBRTawWfA,1177,politics talk shows
zuIalM5wTL8,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
G0pt1oomQks,UCZ8S3qwowiFztAQBRTawWfA,421,politics talk shows
Y7uogdAP8Fk,UCvcgnCkXhWaXrDxTbf15sOQ,1085,political speech
S5SqAMH3Cw4,UCZ8S3qwowiFztAQBRTawWfA,328,politics talk shows
emOjVZQTFQA,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
lUKZ-qo_JxM,UCS10Ls9QPc86wTfDBy-XyzQ,1604,vlogs
ZImvYShCs7Y,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
Tercfqyi63c,UCZ8S3qwowiFztAQBRTawWfA,377,politics talk shows
hUrbtrac-5w,UC4IO6BKnu7jjiiRIUPqREhw,141,kids stories
WadOil7vSrg,UCbd8gfbFhtaJfZtzTwjWGqQ,358,kids stories
UMXgzsow7QI,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
cuodyYS3f90,UCMv-8h-9DvnG7j3MWCv3mRQ,176,education interview
qwdHm__Cejg,UCMv-8h-9DvnG7j3MWCv3mRQ,528,education interview
OSxHgWVWPIk,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
bvtgYKRISdc,UCqY_1ljns3m8HqVL81GdVqQ,2,yoga
fkHBo_DTYcI,UCpXWp9RHSF9PCGt-7MVfCRQ,46,podcast
FLvCVhgF7kQ,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
N0nBO3SM0Jo,UCZ8S3qwowiFztAQBRTawWfA,735,politics talk shows
Kb5izjxewe4,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
OcnqXseWcos,UCZ8S3qwowiFztAQBRTawWfA,76,politics talk shows
oyeLzijIBRw,UCZ8S3qwowiFztAQBRTawWfA,213,politics talk shows
kPJV6KbbrH4,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
mcm33liTB6k,UCuGQx6ZSrXQIJl7wE5sxbFQ,149,kids stories
WGVWcXjBgFg,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
uzKAj4XorJE,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
gcPGHPxn4kA,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
L0uGjHlvyd0,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
NUKH33CYzsQ,UCMv-8h-9DvnG7j3MWCv3mRQ,250,education interview
7P6Sfn8e7zE,UCRYVVLSwQZNUWaHUshzkRoA,317,stock market news
lu5Pk1zROYg,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
U-GTxbsegmM,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
hdOjxxlJOfA,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
xeOY5yoExfk,UCcQfXDr78ZToc0891PbnYOA,275,kids stories
H0umUjXrBMQ,UC2SI2EtFYc3GtKBRuLQZnlw,245,"documentary,standup comedy"
yutuLSNeOnE,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
zwJJdTZlPZI,UCZ8S3qwowiFztAQBRTawWfA,1104,politics talk shows
NDMctKCKL2M,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
uW5px260DgM,UCS10Ls9QPc86wTfDBy-XyzQ,3587,vlogs
Cc6QfEB8uzU,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
wC8uiLmdBek,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
lVuf8Jx9itI,UC2SI2EtFYc3GtKBRuLQZnlw,145,"documentary,standup comedy"
42QSM8VYIJ4,UCMv-8h-9DvnG7j3MWCv3mRQ,179,education interview
QuK45zvpoaA,UC2SI2EtFYc3GtKBRuLQZnlw,305,"documentary,standup comedy"
Rg8Z2yWJoWU,UCMv-8h-9DvnG7j3MWCv3mRQ,3479,education interview
11VQwVkb2lc,UCv9NyXI7_kN8hScBVCQWCbg,2089,kids stories
u9M5GDuyqEM,UC4IO6BKnu7jjiiRIUPqREhw,203,kids stories
7z9HUF0D11E,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
pKxcqpmyGaE,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
_1ObeRnpeEU,UCjI18QoNlzeqPUrS_87Gz3w,271,movie review
fPyt7sGdivA,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
XIwbhSP14AI,UCRYVVLSwQZNUWaHUshzkRoA,293,stock market news
UdzpLj6vq34,UCMv-8h-9DvnG7j3MWCv3mRQ,224,education interview
sc8Ah52ubJI,UCMv-8h-9DvnG7j3MWCv3mRQ,93,education interview
wcTaFrgmYtU,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
P3U6Wx1lEw4,UCvcgnCkXhWaXrDxTbf15sOQ,1812,political speech
Lt_ZTHwct_8,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
7A-BGO5T3gs,UCRYVVLSwQZNUWaHUshzkRoA,338,stock market news
du0TQdj5lHw,UCRYVVLSwQZNUWaHUshzkRoA,294,stock market news
oaGZAlOedWM,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
1B-coiCzyXg,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
BnwDf4vqHyk,UCZ8S3qwowiFztAQBRTawWfA,263,politics talk shows
yWg6JiGKoxg,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
DhzG6_f65EQ,UCRYVVLSwQZNUWaHUshzkRoA,301,stock market news
t7hOQCXeeeA,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
TwnRDm5L4qM,UCZ8S3qwowiFztAQBRTawWfA,24,politics talk shows
i92I9DXJaGU,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
pQvRtJeXcyI,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
_1OAlcQU0-Y,UCXM3b61alvDTJ7BPQ17TfAw,176,educational videos
pazUG9OlE_8,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
6vVzkzjXlkU,UCqY_1ljns3m8HqVL81GdVqQ,5,yoga
dBq1qJL82po,UCS10Ls9QPc86wTfDBy-XyzQ,1206,vlogs
udHRuHohqV0,UCRYVVLSwQZNUWaHUshzkRoA,346,stock market news
C51W5tqpRec,UCMv-8h-9DvnG7j3MWCv3mRQ,153,education interview
7PGHV-dc2d4,UC2SI2EtFYc3GtKBRuLQZnlw,214,"documentary,standup comedy"
GkD22k_ke48,UCRYVVLSwQZNUWaHUshzkRoA,310,stock market news
taMfvjAJjjo,UCZ8S3qwowiFztAQBRTawWfA,37,politics talk shows
ccC4l4ZeX9k,UCZ8S3qwowiFztAQBRTawWfA,1406,politics talk shows
Nu06R0QaERc,UCZ8S3qwowiFztAQBRTawWfA,47,politics talk shows
RxBGrNGDewg,UCRYVVLSwQZNUWaHUshzkRoA,343,stock market news
W3BAtosdQ4M,UCqY_1ljns3m8HqVL81GdVqQ,4,yoga
AkStfzjmjzk,UCZ8S3qwowiFztAQBRTawWfA,2734,politics talk shows
1mR9oHchKY8,UC2SI2EtFYc3GtKBRuLQZnlw,101,"documentary,standup comedy"
E1l3ub9iGTQ,UCqY_1ljns3m8HqVL81GdVqQ,3,yoga
