id,channel_id,duration(sec),domain
p47RubLNVfA,UCkJO8Zdo5MVapPvqPLNrPgg,152,
pqxPvsC4WGs,UCE_Hi8kyvZ9nWYJHkpYx67g,16,
qmQoHYWs3-E,UCaIwI_ZaAiP4PBJ5B1UEBaA,131,education talk shows
rN4lmBY70oM,UC8e8pGUfxubzuZUvW43O3Gg,1029,news
ecgm2xFTs9c,UCaIwI_ZaAiP4PBJ5B1UEBaA,168,education talk shows
eexUp8n4Rm4,UCnOZHp3GNHHBSFEDBmwDajA,1249,
f7lw72ycQf4,UCU-Eb2wuhB3PP4J9eLPvhFw,253,
fYM2cifVDvk,UCaIwI_ZaAiP4PBJ5B1UEBaA,121,education talk shows
ftjGWulZDQ0,UCaIwI_ZaAiP4PBJ5B1UEBaA,97,education talk shows
gVDTBTqYn40,UC8e8pGUfxubzuZUvW43O3Gg,316,news
hLdE4lKS0bg,UCizurDUqELRFqNwsOI3KNVg,261,entertainment
he3QcI2G8Dg,UC2j3bHA3wS3-48EyG_VM3Xw,1215,entertainment talk shows
j_yRM9qQly0,UC2G0tN_ac-uzVQCQ3Ep4avw,606,
zGMbsHWJ2Ks,UCCRI9-6NyKqt1jj9YFbRLmQ,198,standup comedy
zf3-SUru1XA,UC8e8pGUfxubzuZUvW43O3Gg,429,news
2cir3ADnnaQ,UCU-Eb2wuhB3PP4J9eLPvhFw,180,
5YcNWBeWw_E,UChC6RXMzSdk7YbD4fowBbKA,362,
rWHnJClrMhE,UCMtFA7uZWRY_EvKFui-tHcQ,325,vlogs
ZiGlkVSvZTY,UC2j3bHA3wS3-48EyG_VM3Xw,779,entertainment talk shows
sSFcpWKGbBk,UCkJO8Zdo5MVapPvqPLNrPgg,230,
t_0CI8PNPhQ,UC2G0tN_ac-uzVQCQ3Ep4avw,399,
tyrcNG_YNrM,UCMajJSPxYtIS-p7ATxpiiPw,953,spiritual videos
uG30Ox0109k,UCPIQ5alLm7nNic_DLct-nRQ,152,
ul6tP1UtYRc,UCA6k93K85EV1jdajTAYmhIQ,88,standup comedy
vPFS4P-i3pg,UCU-Eb2wuhB3PP4J9eLPvhFw,235,
wM9aPmVMI2I,UCMajJSPxYtIS-p7ATxpiiPw,1151,spiritual videos
xTThvXS20O4,UCU-Eb2wuhB3PP4J9eLPvhFw,156,
yuwfsLWHuk0,UCU-Eb2wuhB3PP4J9eLPvhFw,94,
1VsY6ytMCh4,UCaIwI_ZaAiP4PBJ5B1UEBaA,49,education talk shows
xDPHHqnX588,UC9s9Pc3yZ6n3ckfnjS_D1dQ,68,cooking
HXOS0J752jU,UCMajJSPxYtIS-p7ATxpiiPw,2141,spiritual videos
DFJB2P5_vLs,UC8e8pGUfxubzuZUvW43O3Gg,297,news
HtYI9qVprMw,UCnOZHp3GNHHBSFEDBmwDajA,985,
xc4mMo9eNOw,UCCRI9-6NyKqt1jj9YFbRLmQ,125,standup comedy
Ano7KXurxcI,UCU-Eb2wuhB3PP4J9eLPvhFw,95,
cGH01bDMu9A,UCMajJSPxYtIS-p7ATxpiiPw,311,spiritual videos
tKGW-P9NfGk,UCaIwI_ZaAiP4PBJ5B1UEBaA,92,education talk shows
tz4oulTGVlE,UCkJO8Zdo5MVapPvqPLNrPgg,306,
u9IhqKlj5Pk,UC0ZA82ZHkDVxOKkzM6U0sow,1455,education roundtables
wlvjYdzfjPQ,UCU-Eb2wuhB3PP4J9eLPvhFw,283,
x6dSsuL-kZw,UCU-Eb2wuhB3PP4J9eLPvhFw,229,
2GBN_HBSokU,UCaIwI_ZaAiP4PBJ5B1UEBaA,62,education talk shows
Y-FROt9eafM,UCkJO8Zdo5MVapPvqPLNrPgg,2652,
78QmU7y9y3I,UC9XWZ1npVgVP-TM8dOAuv7Q,182,
_bThHlXhn1A,UCizurDUqELRFqNwsOI3KNVg,393,entertainment
6yRW4oXg_F0,UC8e8pGUfxubzuZUvW43O3Gg,308,news
wfr2eGXFFfg,UCaIwI_ZaAiP4PBJ5B1UEBaA,74,education talk shows
4NvfBBRdCPg,UCMajJSPxYtIS-p7ATxpiiPw,372,spiritual videos
4KLrKzNSURo,UC8e8pGUfxubzuZUvW43O3Gg,394,news
mjHpLAPGdxg,UCnOZHp3GNHHBSFEDBmwDajA,170,
y1lm14C0cRk,UCaIwI_ZaAiP4PBJ5B1UEBaA,196,education talk shows
4e99KEuqsEc,UCMajJSPxYtIS-p7ATxpiiPw,523,spiritual videos
un17jTjHN0w,UCaIwI_ZaAiP4PBJ5B1UEBaA,51,education talk shows
GKLhN3BbWok,UC2j3bHA3wS3-48EyG_VM3Xw,889,entertainment talk shows
_4O-8ESznNw,UCaIwI_ZaAiP4PBJ5B1UEBaA,72,education talk shows
olVhtrRvj7g,UCU-Eb2wuhB3PP4J9eLPvhFw,371,
yDh2w86peZ4,UCaIwI_ZaAiP4PBJ5B1UEBaA,121,education talk shows
I7lopEWMoCQ,UCNbDVduCnLmHSUiR-cNp_rg,1509,
vwnRPgIxspQ,UCnOZHp3GNHHBSFEDBmwDajA,218,
2FqU0weVKlQ,UCCRI9-6NyKqt1jj9YFbRLmQ,146,standup comedy
ovgmULDWzeg,UCCRI9-6NyKqt1jj9YFbRLmQ,198,standup comedy
2MgrlF-yrJg,UC2G0tN_ac-uzVQCQ3Ep4avw,708,
mc18QxTDPvM,UCMajJSPxYtIS-p7ATxpiiPw,517,spiritual videos
TtxsSLSXrE4,UCU-Eb2wuhB3PP4J9eLPvhFw,62,
2KpfiQMpJL0,UC2j3bHA3wS3-48EyG_VM3Xw,175,entertainment talk shows
1bgPsVVh2a8,UC9s9Pc3yZ6n3ckfnjS_D1dQ,92,cooking
5cKHo9kcIs4,UCU-Eb2wuhB3PP4J9eLPvhFw,188,
1LwdoH1ePhQ,UCE_Hi8kyvZ9nWYJHkpYx67g,11,
2j2Ymu73OCA,UCPIQ5alLm7nNic_DLct-nRQ,257,
1E5vkJilE-A,UChC6RXMzSdk7YbD4fowBbKA,310,
6OiSBvhafBg,UC8e8pGUfxubzuZUvW43O3Gg,459,news
xvrC7oN5rXg,UCaIwI_ZaAiP4PBJ5B1UEBaA,67,education talk shows
vEsy0hF4ILI,UCaIwI_ZaAiP4PBJ5B1UEBaA,59,education talk shows
zdt_gW2_yYE,UCaIwI_ZaAiP4PBJ5B1UEBaA,112,education talk shows
E1Gc-mUcpoE,UCPIQ5alLm7nNic_DLct-nRQ,286,
8i_TeE85BAQ,UCMajJSPxYtIS-p7ATxpiiPw,903,spiritual videos
97xRcraC_ME,UC8e8pGUfxubzuZUvW43O3Gg,323,news
JHkpuU2GIPA,UC8e8pGUfxubzuZUvW43O3Gg,373,news
G-FFR4CdwEQ,UC9XWZ1npVgVP-TM8dOAuv7Q,235,
sDrRgPtR6y0,UCU-Eb2wuhB3PP4J9eLPvhFw,207,
Xn6X8HAQ2a8,UCNbDVduCnLmHSUiR-cNp_rg,345,
0pR7uoa1kUw,UCaIwI_ZaAiP4PBJ5B1UEBaA,105,education talk shows
EkanQ-J9Vxw,UCaIwI_ZaAiP4PBJ5B1UEBaA,243,education talk shows
GkWMiX2CX1U,UCMtFA7uZWRY_EvKFui-tHcQ,832,vlogs
IQvoMRpi_rY,UC2j3bHA3wS3-48EyG_VM3Xw,717,entertainment talk shows
IcXo5eOb9gk,UC9XWZ1npVgVP-TM8dOAuv7Q,288,
XaDi8Ei9Fgc,UCMajJSPxYtIS-p7ATxpiiPw,1800,spiritual videos
tNbxB_heecs,UCkJO8Zdo5MVapPvqPLNrPgg,156,
QILaRdUeHos,UCaIwI_ZaAiP4PBJ5B1UEBaA,75,education talk shows
QZMxGnwN1fY,UCCRI9-6NyKqt1jj9YFbRLmQ,646,standup comedy
TKYiEhqxu2g,UCkJO8Zdo5MVapPvqPLNrPgg,236,
0NpmMFtJEIY,UCMajJSPxYtIS-p7ATxpiiPw,619,spiritual videos
11-rONyGmJA,UCU-Eb2wuhB3PP4J9eLPvhFw,85,
9--dQQVs4K0,UCnOZHp3GNHHBSFEDBmwDajA,366,
9bfId5HIoLo,UCizurDUqELRFqNwsOI3KNVg,243,entertainment
AdTr5XgOgoc,UCaIwI_ZaAiP4PBJ5B1UEBaA,51,education talk shows
cEiAL5oqkSM,UCU-Eb2wuhB3PP4J9eLPvhFw,250,
-Tpm8c3LvTA,UCU-Eb2wuhB3PP4J9eLPvhFw,197,
KLNfIrFCqNw,UCU-Eb2wuhB3PP4J9eLPvhFw,391,
8yrNJxP9XoA,UC8e8pGUfxubzuZUvW43O3Gg,846,news
4cD0kGEOsWM,UC8e8pGUfxubzuZUvW43O3Gg,752,news
5Sb49AgRyFk,UC8e8pGUfxubzuZUvW43O3Gg,851,news
8e9FRpe82xw,UC8e8pGUfxubzuZUvW43O3Gg,781,news
Xuis3Z_XVbc,UC8e8pGUfxubzuZUvW43O3Gg,744,news
DFtNiFKE7jg,UC2j3bHA3wS3-48EyG_VM3Xw,338,entertainment talk shows
3vJ1dmHGRz0,UCPIQ5alLm7nNic_DLct-nRQ,289,
Rm-9vEoJ4iA,UCPIQ5alLm7nNic_DLct-nRQ,101,
08xzpbWzegk,UCCRI9-6NyKqt1jj9YFbRLmQ,196,standup comedy
JjCv8_Saecc,UCaIwI_ZaAiP4PBJ5B1UEBaA,52,education talk shows
Ft1rYqe2Zzo,UCPIQ5alLm7nNic_DLct-nRQ,339,
ox32GE1ct2A,UCkJO8Zdo5MVapPvqPLNrPgg,185,
qm5FLSbbwoY,UC2G0tN_ac-uzVQCQ3Ep4avw,580,
tdxRVeAdDy0,UCMajJSPxYtIS-p7ATxpiiPw,241,spiritual videos
PydQwSw31_w,UCaIwI_ZaAiP4PBJ5B1UEBaA,638,education talk shows
ImzrfDASS5g,UCaIwI_ZaAiP4PBJ5B1UEBaA,85,education talk shows
T0dl9cXIgAE,UCU-Eb2wuhB3PP4J9eLPvhFw,888,
LK2iq2kZYdw,UCU-Eb2wuhB3PP4J9eLPvhFw,98,
TS9BlDbwbos,UCU-Eb2wuhB3PP4J9eLPvhFw,97,
jMtC65SmZmg,UC2G0tN_ac-uzVQCQ3Ep4avw,61,
jSoNeMainAQ,UCCRI9-6NyKqt1jj9YFbRLmQ,120,standup comedy
t5urzVFbb4A,UCLlGbou8fUklp3w14DoEh1Q,574,
tPugJPNO9Gk,UCaIwI_ZaAiP4PBJ5B1UEBaA,209,education talk shows
9ga7pUKHQy4,UCMajJSPxYtIS-p7ATxpiiPw,462,spiritual videos
BARyxyREzZc,UC2G0tN_ac-uzVQCQ3Ep4avw,189,
BNUBNutDQSI,UCCRI9-6NyKqt1jj9YFbRLmQ,303,standup comedy
Nh5wZyVc3jE,UCU-Eb2wuhB3PP4J9eLPvhFw,531,
rxWEz1-v21w,UCCRI9-6NyKqt1jj9YFbRLmQ,63,standup comedy
U5v0ZSrYw98,UC8e8pGUfxubzuZUvW43O3Gg,322,news
Lwg-bwwd8PE,UCU-Eb2wuhB3PP4J9eLPvhFw,117,
M0UEsRvYPxM,UCaIwI_ZaAiP4PBJ5B1UEBaA,75,education talk shows
lG3TxS4UW04,UCaIwI_ZaAiP4PBJ5B1UEBaA,158,education talk shows
zzmxQnusyXY,UC8e8pGUfxubzuZUvW43O3Gg,314,news
scUXGaWmnOw,UCnOZHp3GNHHBSFEDBmwDajA,305,
YnU3PCAMLv4,UCaIwI_ZaAiP4PBJ5B1UEBaA,61,education talk shows
DQRYhtosfZQ,UCU-Eb2wuhB3PP4J9eLPvhFw,117,
DV6oFsFwbjc,UCA6k93K85EV1jdajTAYmhIQ,71,standup comedy
Dnx-OaR49BE,UCU-Eb2wuhB3PP4J9eLPvhFw,263,
DsB6hISRVtM,UCA6k93K85EV1jdajTAYmhIQ,73,standup comedy
FEKO9zcY2gE,UCNbDVduCnLmHSUiR-cNp_rg,117,
WrolnltKII4,UCkJO8Zdo5MVapPvqPLNrPgg,461,
XGssVPphFlA,UCMajJSPxYtIS-p7ATxpiiPw,1126,spiritual videos
HMZGxEOJlFY,UCaIwI_ZaAiP4PBJ5B1UEBaA,147,education talk shows
ZwIN2je4ZoY,UC8e8pGUfxubzuZUvW43O3Gg,447,news
buBLh99lUVQ,UCU-Eb2wuhB3PP4J9eLPvhFw,380,
h68yAFna8OY,UC8e8pGUfxubzuZUvW43O3Gg,321,news
lD-k5YVi5GY,UCizurDUqELRFqNwsOI3KNVg,787,entertainment
j6PKibECR3s,UC8e8pGUfxubzuZUvW43O3Gg,359,news
jUPjzSWuyhU,UCaIwI_ZaAiP4PBJ5B1UEBaA,621,education talk shows
6BBCdHOpUWU,UCU-Eb2wuhB3PP4J9eLPvhFw,93,
nBUZLNmB_fQ,UC8e8pGUfxubzuZUvW43O3Gg,415,news
ojTvHL9fLJI,UC8e8pGUfxubzuZUvW43O3Gg,729,news
pn3fFDv4EtY,UCaIwI_ZaAiP4PBJ5B1UEBaA,170,education talk shows
qEq8b6NuvLY,UCU-Eb2wuhB3PP4J9eLPvhFw,166,
qGt6jBl5USE,UCaIwI_ZaAiP4PBJ5B1UEBaA,589,education talk shows
ri00HS1q94A,UCaIwI_ZaAiP4PBJ5B1UEBaA,102,education talk shows
O9t-LYHsilk,UCaIwI_ZaAiP4PBJ5B1UEBaA,75,education talk shows
J_Q-hKXSxOM,UCaIwI_ZaAiP4PBJ5B1UEBaA,525,education talk shows
MsnEcCp-g1s,UCnOZHp3GNHHBSFEDBmwDajA,468,
NWtYmNqVsAg,UCU-Eb2wuhB3PP4J9eLPvhFw,1417,
Ox9CIWUKLEE,UCMajJSPxYtIS-p7ATxpiiPw,1800,spiritual videos
Pbab2W9IEDc,UCaIwI_ZaAiP4PBJ5B1UEBaA,103,education talk shows
Ph3Ayaewdck,UCaIwI_ZaAiP4PBJ5B1UEBaA,109,education talk shows
QpODBHzASm0,UCLlGbou8fUklp3w14DoEh1Q,67,
Qpmwa4O0YgQ,UCnOZHp3GNHHBSFEDBmwDajA,166,
UwtthhhbMoE,UCMajJSPxYtIS-p7ATxpiiPw,502,spiritual videos
TmwckSifR1w,UCaIwI_ZaAiP4PBJ5B1UEBaA,90,education talk shows
VKz-Yw6P2qM,UCaIwI_ZaAiP4PBJ5B1UEBaA,596,education talk shows
pUvgWRfZWgk,UCizurDUqELRFqNwsOI3KNVg,1690,entertainment
qD9I9t7XvfY,UCMajJSPxYtIS-p7ATxpiiPw,464,spiritual videos
ZGWXuvWNU7k,UCaIwI_ZaAiP4PBJ5B1UEBaA,3457,education talk shows
ZX2wyrd42Fw,UCaIwI_ZaAiP4PBJ5B1UEBaA,511,education talk shows
V9ozX73GslM,UCU-Eb2wuhB3PP4J9eLPvhFw,238,
GNh2G7NudJA,UCaIwI_ZaAiP4PBJ5B1UEBaA,570,education talk shows
4fBBsP8b-ek,UCPIQ5alLm7nNic_DLct-nRQ,216,
HAgwW5zSDfM,UCaIwI_ZaAiP4PBJ5B1UEBaA,1745,education talk shows
2YUGghAgHM8,UCMajJSPxYtIS-p7ATxpiiPw,157,spiritual videos
C2LusSjJNhs,UCaIwI_ZaAiP4PBJ5B1UEBaA,66,education talk shows
Ra_m9rBCriQ,UCaIwI_ZaAiP4PBJ5B1UEBaA,289,education talk shows
OXCRnR_avAA,UCMajJSPxYtIS-p7ATxpiiPw,465,spiritual videos
Z-wyTXfap3w,UCCRI9-6NyKqt1jj9YFbRLmQ,51,standup comedy
VBlHQUlTsV8,UCaIwI_ZaAiP4PBJ5B1UEBaA,19,education talk shows
uhwpD4wMMf4,UCU-Eb2wuhB3PP4J9eLPvhFw,101,
19FGGTXx9Xg,UCizurDUqELRFqNwsOI3KNVg,767,entertainment
BtSx2NlLPPM,UCCRI9-6NyKqt1jj9YFbRLmQ,274,standup comedy
z9M8UYwrWtA,UCaIwI_ZaAiP4PBJ5B1UEBaA,60,education talk shows
Yns36twYgzs,UCaIwI_ZaAiP4PBJ5B1UEBaA,125,education talk shows
arYEXGb6Rmo,UCnOZHp3GNHHBSFEDBmwDajA,442,
biUdcQJs5t4,UC8e8pGUfxubzuZUvW43O3Gg,321,news
daYJEJF8QI4,UCU-Eb2wuhB3PP4J9eLPvhFw,286,
eDSX6YaxNmA,UCnOZHp3GNHHBSFEDBmwDajA,459,
eJZf4jCA4wg,UCkJO8Zdo5MVapPvqPLNrPgg,1598,
0UxEqPSrXEM,UCMajJSPxYtIS-p7ATxpiiPw,428,spiritual videos
PJmM-K2wQgw,UCaIwI_ZaAiP4PBJ5B1UEBaA,86,education talk shows
fRq2cKPTFCU,UC0ZA82ZHkDVxOKkzM6U0sow,1401,education roundtables
gEQ3W6wUJc0,UCaIwI_ZaAiP4PBJ5B1UEBaA,116,education talk shows
hzEsHTKUMM8,UC8e8pGUfxubzuZUvW43O3Gg,403,news
P48vhTJ3q0I,UCaIwI_ZaAiP4PBJ5B1UEBaA,97,education talk shows
PDfxWcNa6ns,UCaIwI_ZaAiP4PBJ5B1UEBaA,40,education talk shows
UmuKK-fCqBE,UCaIwI_ZaAiP4PBJ5B1UEBaA,59,education talk shows
rgTUc3KOGf4,UCaIwI_ZaAiP4PBJ5B1UEBaA,219,education talk shows
fqL85RC3NAQ,UCaIwI_ZaAiP4PBJ5B1UEBaA,128,education talk shows
UvDc9Q7rL2Y,UCaIwI_ZaAiP4PBJ5B1UEBaA,42,education talk shows
0ip1ztAErQQ,UCE_Hi8kyvZ9nWYJHkpYx67g,15,
6T_3kSyKgv0,UCkJO8Zdo5MVapPvqPLNrPgg,389,
mGW6zHC-Czo,UCPIQ5alLm7nNic_DLct-nRQ,146,
-YSxxIaPwCI,UCA6k93K85EV1jdajTAYmhIQ,67,standup comedy
M1sFziN5pkw,UCA6k93K85EV1jdajTAYmhIQ,132,standup comedy
z3X7AboMu9E,UCMajJSPxYtIS-p7ATxpiiPw,570,spiritual videos
u17t03mj2sU,UC8e8pGUfxubzuZUvW43O3Gg,872,news
vZYTSaISyao,UCaIwI_ZaAiP4PBJ5B1UEBaA,108,education talk shows
vcJ4IXFihag,UCA6k93K85EV1jdajTAYmhIQ,104,standup comedy
yst1TORd4NA,UCizurDUqELRFqNwsOI3KNVg,321,entertainment
vgIZjHBG2rw,UC8e8pGUfxubzuZUvW43O3Gg,50,news
DeQmcKygqcs,UCU-Eb2wuhB3PP4J9eLPvhFw,386,
vPPH5G2_cRQ,UCaIwI_ZaAiP4PBJ5B1UEBaA,247,education talk shows
Im7j1YHmaQA,UCU-Eb2wuhB3PP4J9eLPvhFw,249,
dXiKzWYBQz0,UCU-Eb2wuhB3PP4J9eLPvhFw,122,
ejy1W1wkjqc,UC9XWZ1npVgVP-TM8dOAuv7Q,322,
cVbMc7OHvHI,UCU-Eb2wuhB3PP4J9eLPvhFw,52,
g_jTpti-GPU,UCA6k93K85EV1jdajTAYmhIQ,122,standup comedy
iVq97ihSmRk,UCMajJSPxYtIS-p7ATxpiiPw,1795,spiritual videos
iu4ESW64GPM,UC2G0tN_ac-uzVQCQ3Ep4avw,1164,
lTE4ydt4hpE,UCU-Eb2wuhB3PP4J9eLPvhFw,98,
nblBCVta0uc,UCU-Eb2wuhB3PP4J9eLPvhFw,162,
nf-aU-3VbwY,UC8e8pGUfxubzuZUvW43O3Gg,433,news
oloqThUPctE,UCaIwI_ZaAiP4PBJ5B1UEBaA,177,education talk shows
p5-VPvcqiyc,UCU-Eb2wuhB3PP4J9eLPvhFw,162,
qvwvi8q7LzU,UCkJO8Zdo5MVapPvqPLNrPgg,476,
mXwS8d-DcVM,UC2j3bHA3wS3-48EyG_VM3Xw,674,entertainment talk shows
94pZSDAZqCc,UCU-Eb2wuhB3PP4J9eLPvhFw,167,
qJXuiAyE9UE,UCPIQ5alLm7nNic_DLct-nRQ,576,
qDXpzyX7-s4,UCPIQ5alLm7nNic_DLct-nRQ,119,
58LU4e9C4WA,UCaIwI_ZaAiP4PBJ5B1UEBaA,701,education talk shows
vtl7j1is9xs,UCLlGbou8fUklp3w14DoEh1Q,500,
bbPPqDw8lJs,UCU-Eb2wuhB3PP4J9eLPvhFw,261,
VnpsqD0mBTA,UCkJO8Zdo5MVapPvqPLNrPgg,218,
r2h6lb56q8c,UCA6k93K85EV1jdajTAYmhIQ,214,standup comedy
jEzLVveaqec,UC8e8pGUfxubzuZUvW43O3Gg,389,news
pOMVPPMlT2s,UCaIwI_ZaAiP4PBJ5B1UEBaA,64,education talk shows
s5bc68u0E-c,UCaIwI_ZaAiP4PBJ5B1UEBaA,628,education talk shows
kX-4xvFvn9Y,UC2G0tN_ac-uzVQCQ3Ep4avw,250,
QQK1L60kiqk,UC9XWZ1npVgVP-TM8dOAuv7Q,132,
sZXf_nwBPVw,UCizurDUqELRFqNwsOI3KNVg,1199,entertainment
KPIrbSe_hvA,UCnOZHp3GNHHBSFEDBmwDajA,252,
45jy5ThiwWE,UCMajJSPxYtIS-p7ATxpiiPw,933,spiritual videos
QM3K1NrEWRQ,UCnOZHp3GNHHBSFEDBmwDajA,357,
CCxO2-R_WgU,UCPIQ5alLm7nNic_DLct-nRQ,426,
7uL6IR8-xS0,UC2j3bHA3wS3-48EyG_VM3Xw,1315,entertainment talk shows
9B1oqX7zoKk,UCnOZHp3GNHHBSFEDBmwDajA,262,
i0u7xhKExqo,UCaIwI_ZaAiP4PBJ5B1UEBaA,91,education talk shows
LPV7Vfwn0UM,UCMajJSPxYtIS-p7ATxpiiPw,582,spiritual videos
dUdqWO_rmJk,UCaIwI_ZaAiP4PBJ5B1UEBaA,577,education talk shows
uRJ_QWqbo6M,UC8e8pGUfxubzuZUvW43O3Gg,375,news
KYKI1Q_kbGE,UCizurDUqELRFqNwsOI3KNVg,897,entertainment
sjFGG70OZEs,UCaIwI_ZaAiP4PBJ5B1UEBaA,54,education talk shows
JmU0LCsplpU,UCnOZHp3GNHHBSFEDBmwDajA,67,
1QtOlt6a6Oc,UCnOZHp3GNHHBSFEDBmwDajA,266,
hP9OTYw0lWg,UCU-Eb2wuhB3PP4J9eLPvhFw,171,
2LmnMDT3KIE,UCU-Eb2wuhB3PP4J9eLPvhFw,368,
VFoEOqB7d9g,UCnOZHp3GNHHBSFEDBmwDajA,77,
73d1uN6pcrE,UCaIwI_ZaAiP4PBJ5B1UEBaA,59,education talk shows
S_jv8Dg0ttg,UC8e8pGUfxubzuZUvW43O3Gg,1020,news
d-Bdm6quubc,UCnOZHp3GNHHBSFEDBmwDajA,28,
lBD1Jse-xuE,UC0ZA82ZHkDVxOKkzM6U0sow,338,education roundtables
PhN9uCOXED0,UCaIwI_ZaAiP4PBJ5B1UEBaA,40,education talk shows
g7oVuPNQTwI,UCaIwI_ZaAiP4PBJ5B1UEBaA,109,education talk shows
6FZkuYVHEAA,UC2j3bHA3wS3-48EyG_VM3Xw,386,entertainment talk shows
h9sLZ-aAYQI,UC2j3bHA3wS3-48EyG_VM3Xw,881,entertainment talk shows
6rKcATVStW8,UCaIwI_ZaAiP4PBJ5B1UEBaA,90,education talk shows
i8ayuqQj_ZI,UCLlGbou8fUklp3w14DoEh1Q,307,
kKiEcXUThMo,UC2j3bHA3wS3-48EyG_VM3Xw,1716,entertainment talk shows
9s7-Qmue4Iw,UCMajJSPxYtIS-p7ATxpiiPw,1827,spiritual videos
YntF4RfZGHI,UC2j3bHA3wS3-48EyG_VM3Xw,1375,entertainment talk shows
-cxvzuWE0ek,UCMajJSPxYtIS-p7ATxpiiPw,1712,spiritual videos
CQV0DdJw73k,UCCRI9-6NyKqt1jj9YFbRLmQ,201,standup comedy
gJo5LCu2OwE,UCMajJSPxYtIS-p7ATxpiiPw,1800,spiritual videos
3bY9zJ6OWFM,UCnOZHp3GNHHBSFEDBmwDajA,269,
KTGXTsuADq4,UCU-Eb2wuhB3PP4J9eLPvhFw,98,
RQp60kcSq5w,UCizurDUqELRFqNwsOI3KNVg,151,entertainment
JCX6M5hF3Rs,UCCRI9-6NyKqt1jj9YFbRLmQ,291,standup comedy
EuIiZ8G_GG0,UCaIwI_ZaAiP4PBJ5B1UEBaA,44,education talk shows
4czsmeIjN4w,UCMajJSPxYtIS-p7ATxpiiPw,751,spiritual videos
tQL4y87u2Rk,UCU-Eb2wuhB3PP4J9eLPvhFw,65,
DuuHljc8udc,UCizurDUqELRFqNwsOI3KNVg,1019,entertainment
YzUutEt3gqc,UCnOZHp3GNHHBSFEDBmwDajA,190,
uOqndTqpO8A,UCMajJSPxYtIS-p7ATxpiiPw,1131,spiritual videos
gQQF0nlEXlQ,UCkJO8Zdo5MVapPvqPLNrPgg,44,
zNT_QYPi8r0,UCCRI9-6NyKqt1jj9YFbRLmQ,202,standup comedy
f6GsNGpU2TM,UCLlGbou8fUklp3w14DoEh1Q,785,
pZGJriupsYs,UCMajJSPxYtIS-p7ATxpiiPw,2125,spiritual videos
rN2syYAHtPk,UC0ZA82ZHkDVxOKkzM6U0sow,1882,education roundtables
qz2Xu6GD_eg,UCCRI9-6NyKqt1jj9YFbRLmQ,206,standup comedy
eEFg4Y-J_HM,UC8e8pGUfxubzuZUvW43O3Gg,402,news
nf7Ao-iyGFs,UCE_Hi8kyvZ9nWYJHkpYx67g,15,
kmpYcpQ8a80,UCCRI9-6NyKqt1jj9YFbRLmQ,237,standup comedy
st1qy0M4xhI,UCaIwI_ZaAiP4PBJ5B1UEBaA,343,education talk shows
sMWY8_vmDsw,UCaIwI_ZaAiP4PBJ5B1UEBaA,104,education talk shows
IccP4XuQj9Q,UCMajJSPxYtIS-p7ATxpiiPw,1800,spiritual videos
Ihzy-9Z4P0M,UCMajJSPxYtIS-p7ATxpiiPw,583,spiritual videos
bsoJ-ww82XU,UCMajJSPxYtIS-p7ATxpiiPw,1920,spiritual videos
IyAmVFFBH5c,UCU-Eb2wuhB3PP4J9eLPvhFw,124,
De0H1lF7KbI,UC8e8pGUfxubzuZUvW43O3Gg,818,news
OvcHFmTw0bg,UCaIwI_ZaAiP4PBJ5B1UEBaA,48,education talk shows
GAWvCl-SXl0,UC8e8pGUfxubzuZUvW43O3Gg,1732,news
Q45QmNHhbQ4,UCMajJSPxYtIS-p7ATxpiiPw,2173,spiritual videos
I6_ivtdjX7I,UCU-Eb2wuhB3PP4J9eLPvhFw,376,
ddhIxzLb1o0,UCnOZHp3GNHHBSFEDBmwDajA,397,
srxP3N2EXow,UCaIwI_ZaAiP4PBJ5B1UEBaA,62,education talk shows
8pYYjHuW7PU,UC0ZA82ZHkDVxOKkzM6U0sow,2170,education roundtables
bRVHNEYtAgE,UC8e8pGUfxubzuZUvW43O3Gg,293,news
_BTa07q4Sp8,UCnOZHp3GNHHBSFEDBmwDajA,113,
tAXwkBKCHxI,UC2G0tN_ac-uzVQCQ3Ep4avw,259,
tOe4KtlbbAE,UCMajJSPxYtIS-p7ATxpiiPw,762,spiritual videos
y6UxFwiefzA,UCMajJSPxYtIS-p7ATxpiiPw,1106,spiritual videos
qkSsDQWQVSw,UCMtFA7uZWRY_EvKFui-tHcQ,750,vlogs
WplxUfifZAE,UCA6k93K85EV1jdajTAYmhIQ,100,standup comedy
vosH5u5810Y,UCE_Hi8kyvZ9nWYJHkpYx67g,17,
1aijX6IzCVk,UC2G0tN_ac-uzVQCQ3Ep4avw,424,
ELavy91afis,UCaIwI_ZaAiP4PBJ5B1UEBaA,70,education talk shows
Tcd4Hz8yiyM,UCCRI9-6NyKqt1jj9YFbRLmQ,329,standup comedy
ajp2G-mqEP4,UCizurDUqELRFqNwsOI3KNVg,340,entertainment
klwgEj7wObk,UC8e8pGUfxubzuZUvW43O3Gg,477,news
cduD4wcHGtA,UCnOZHp3GNHHBSFEDBmwDajA,191,
h5gs9iDYM84,UC8e8pGUfxubzuZUvW43O3Gg,415,news
mMBDAFw1gks,UCU-Eb2wuhB3PP4J9eLPvhFw,255,
m0gBHZdZUUk,UCaIwI_ZaAiP4PBJ5B1UEBaA,3336,education talk shows
